"","Plot","Plant ID","Range.x","Row.x","Field.x","value","Plot Name","Block","Rep","coverage","severity","severity_new"
"1995","19DN2081","19DN2081.05",10,45,"MF-700","7+","TBBC3-077",6,2,7,"+","M"
"1996","19DN2081","19DN2081.06",10,45,"MF-700","2-","TBBC3-077",6,2,2,"-","L"
"1997","19DN2081","19DN2081.07",10,45,"MF-700","0","TBBC3-077",6,2,0,"","U"
"1998","19DN2081","19DN2081.08",10,45,"MF-700",".","TBBC3-077",6,2,NA,"","U"
"1999","19DN2081","19DN2081.09",10,45,"MF-700",".","TBBC3-077",6,2,NA,"","U"
"2000","19DN2081","19DN2081.10",10,45,"MF-700",".","TBBC3-077",6,2,NA,"","U"
"2001","19DN2082","19DN2082.01",10,46,"MF-700","7+","B73",6,2,7,"+","M"
"2002","19DN2082","19DN2082.02",10,46,"MF-700","7+","B73",6,2,7,"+","M"
"2003","19DN2082","19DN2082.03",10,46,"MF-700","7-","B73",6,2,7,"-","L"
"2004","19DN2082","19DN2082.04",10,46,"MF-700","7+","B73",6,2,7,"+","M"
"2005","19DN2082","19DN2082.05",10,46,"MF-700","0","B73",6,2,0,"","U"
"2006","19DN2082","19DN2082.06",10,46,"MF-700","0","B73",6,2,0,"","U"
"2007","19DN2082","19DN2082.07",10,46,"MF-700","2-","B73",6,2,2,"-","L"
"2008","19DN2082","19DN2082.08",10,46,"MF-700","0","B73",6,2,0,"","U"
"2009","19DN2082","19DN2082.09",10,46,"MF-700","2+","B73",6,2,2,"+","M"
"2010","19DN2082","19DN2082.10",10,46,"MF-700","1-","B73",6,2,1,"-","L"
"2011","19DN2083","19DN2083.01",10,47,"MF-700","6-","Oh7B",6,2,6,"-","L"
"2012","19DN2083","19DN2083.02",10,47,"MF-700","1-","Oh7B",6,2,1,"-","L"
"2013","19DN2083","19DN2083.03",10,47,"MF-700","0","Oh7B",6,2,0,"","U"
"2014","19DN2083","19DN2083.04",10,47,"MF-700","0","Oh7B",6,2,0,"","U"
"2015","19DN2083","19DN2083.05",10,47,"MF-700","2-","Oh7B",6,2,2,"-","L"
"2016","19DN2083","19DN2083.06",10,47,"MF-700","6-","Oh7B",6,2,6,"-","L"
"2017","19DN2083","19DN2083.07",10,47,"MF-700","7-","Oh7B",6,2,7,"-","L"
"2018","19DN2083","19DN2083.08",10,47,"MF-700",".","Oh7B",6,2,NA,"","U"
"2019","19DN2083","19DN2083.09",10,47,"MF-700",".","Oh7B",6,2,NA,"","U"
"2020","19DN2083","19DN2083.10",10,47,"MF-700",".","Oh7B",6,2,NA,"","U"
"2021","19DN2084","19DN2084.01",10,48,"MF-700","7+","TBBC3-049",6,2,7,"+","M"
"2022","19DN2084","19DN2084.02",10,48,"MF-700","7+","TBBC3-049",6,2,7,"+","M"
"2023","19DN2084","19DN2084.03",10,48,"MF-700","5-","TBBC3-049",6,2,5,"-","L"
"2024","19DN2084","19DN2084.04",10,48,"MF-700","6+","TBBC3-049",6,2,6,"+","M"
"2025","19DN2084","19DN2084.05",10,48,"MF-700","5-","TBBC3-049",6,2,5,"-","L"
"2026","19DN2084","19DN2084.06",10,48,"MF-700","3-","TBBC3-049",6,2,3,"-","L"
"2027","19DN2084","19DN2084.07",10,48,"MF-700","7-","TBBC3-049",6,2,7,"-","L"
"2028","19DN2084","19DN2084.08",10,48,"MF-700",".","TBBC3-049",6,2,NA,"","U"
"2029","19DN2084","19DN2084.09",10,48,"MF-700",".","TBBC3-049",6,2,NA,"","U"
"2030","19DN2084","19DN2084.10",10,48,"MF-700",".","TBBC3-049",6,2,NA,"","U"
"2031","19DN2085","19DN2085.01",10,49,"MF-700","0","TBBC3-067",6,2,0,"","U"
"2032","19DN2085","19DN2085.02",10,49,"MF-700","1+","TBBC3-067",6,2,1,"+","M"
"2033","19DN2085","19DN2085.03",10,49,"MF-700","2-","TBBC3-067",6,2,2,"-","L"
"2034","19DN2085","19DN2085.04",10,49,"MF-700","0","TBBC3-067",6,2,0,"","U"
"2035","19DN2085","19DN2085.05",10,49,"MF-700","1-","TBBC3-067",6,2,1,"-","L"
"2036","19DN2085","19DN2085.06",10,49,"MF-700","1-","TBBC3-067",6,2,1,"-","L"
"2037","19DN2085","19DN2085.07",10,49,"MF-700","0","TBBC3-067",6,2,0,"","U"
"2038","19DN2085","19DN2085.08",10,49,"MF-700","0","TBBC3-067",6,2,0,"","U"
"2039","19DN2085","19DN2085.09",10,49,"MF-700","0","TBBC3-067",6,2,0,"","U"
"2040","19DN2085","19DN2085.10",10,49,"MF-700","0","TBBC3-067",6,2,0,"","U"
"2041","19DN2086","19DN2086.01",10,50,"MF-700","0","NC344",6,2,0,"","U"
"2042","19DN2086","19DN2086.02",10,50,"MF-700","0","NC344",6,2,0,"","U"
"2043","19DN2086","19DN2086.03",10,50,"MF-700","0","NC344",6,2,0,"","U"
"2044","19DN2086","19DN2086.04",10,50,"MF-700","0","NC344",6,2,0,"","U"
"2045","19DN2086","19DN2086.05",10,50,"MF-700","1-","NC344",6,2,1,"-","L"
"2046","19DN2086","19DN2086.06",10,50,"MF-700","0","NC344",6,2,0,"","U"
"2047","19DN2086","19DN2086.07",10,50,"MF-700","0","NC344",6,2,0,"","U"
"2048","19DN2086","19DN2086.08",10,50,"MF-700","0","NC344",6,2,0,"","U"
"2049","19DN2086","19DN2086.09",10,50,"MF-700","0","NC344",6,2,0,"","U"
"2050","19DN2086","19DN2086.10",10,50,"MF-700",".","NC344",6,2,NA,"","U"
"2051","19DN2087","19DN2087.01",10,51,"MF-700","1-","TBBC3-023",6,2,1,"-","L"
"2052","19DN2087","19DN2087.02",10,51,"MF-700","1-","TBBC3-023",6,2,1,"-","L"
"2053","19DN2087","19DN2087.03",10,51,"MF-700","1-","TBBC3-023",6,2,1,"-","L"
"2054","19DN2087","19DN2087.04",10,51,"MF-700","2-","TBBC3-023",6,2,2,"-","L"
"2055","19DN2087","19DN2087.05",10,51,"MF-700","0","TBBC3-023",6,2,0,"","U"
"2056","19DN2087","19DN2087.06",10,51,"MF-700","7+","TBBC3-023",6,2,7,"+","M"
"2057","19DN2087","19DN2087.07",10,51,"MF-700","7+","TBBC3-023",6,2,7,"+","M"
"2058","19DN2087","19DN2087.08",10,51,"MF-700","1+","TBBC3-023",6,2,1,"+","M"
"2059","19DN2087","19DN2087.09",10,51,"MF-700","7+","TBBC3-023",6,2,7,"+","M"
"2060","19DN2087","19DN2087.10",10,51,"MF-700","0","TBBC3-023",6,2,0,"","U"
"2061","19DN2088","19DN2088.01",10,52,"MF-700","1-","TBBC3-061",6,2,1,"-","L"
"2062","19DN2088","19DN2088.02",10,52,"MF-700","0","TBBC3-061",6,2,0,"","U"
"2063","19DN2088","19DN2088.03",10,52,"MF-700","0","TBBC3-061",6,2,0,"","U"
"2064","19DN2088","19DN2088.04",10,52,"MF-700","0","TBBC3-061",6,2,0,"","U"
"2065","19DN2088","19DN2088.05",10,52,"MF-700","7+","TBBC3-061",6,2,7,"+","M"
"2066","19DN2088","19DN2088.06",10,52,"MF-700","6-","TBBC3-061",6,2,6,"-","L"
"2067","19DN2088","19DN2088.07",10,52,"MF-700","7-","TBBC3-061",6,2,7,"-","L"
"2068","19DN2088","19DN2088.08",10,52,"MF-700","7+","TBBC3-061",6,2,7,"+","M"
"2069","19DN2088","19DN2088.09",10,52,"MF-700",".","TBBC3-061",6,2,NA,"","U"
"2070","19DN2088","19DN2088.10",10,52,"MF-700",".","TBBC3-061",6,2,NA,"","U"
"2071","19DN2089","19DN2089.01",10,53,"MF-700","0","TBBC3-021",6,2,0,"","U"
"2072","19DN2089","19DN2089.02",10,53,"MF-700","7-","TBBC3-021",6,2,7,"-","L"
"2073","19DN2089","19DN2089.03",10,53,"MF-700","0","TBBC3-021",6,2,0,"","U"
"2074","19DN2089","19DN2089.04",10,53,"MF-700","0","TBBC3-021",6,2,0,"","U"
"2075","19DN2089","19DN2089.05",10,53,"MF-700","0","TBBC3-021",6,2,0,"","U"
"2076","19DN2089","19DN2089.06",10,53,"MF-700","5-","TBBC3-021",6,2,5,"-","L"
"2077","19DN2089","19DN2089.07",10,53,"MF-700","0","TBBC3-021",6,2,0,"","U"
"2078","19DN2089","19DN2089.08",10,53,"MF-700","0","TBBC3-021",6,2,0,"","U"
"2079","19DN2089","19DN2089.09",10,53,"MF-700",".","TBBC3-021",6,2,NA,"","U"
"2080","19DN2089","19DN2089.10",10,53,"MF-700",".","TBBC3-021",6,2,NA,"","U"
"2081","19DN2090","19DN2090.01",10,54,"MF-700","7-","TBBC3-071",6,2,7,"-","L"
"2082","19DN2090","19DN2090.02",10,54,"MF-700","5-","TBBC3-071",6,2,5,"-","L"
"2083","19DN2090","19DN2090.03",10,54,"MF-700","4-","TBBC3-071",6,2,4,"-","L"
"2084","19DN2090","19DN2090.04",10,54,"MF-700","0","TBBC3-071",6,2,0,"","U"
"2085","19DN2090","19DN2090.05",10,54,"MF-700","0","TBBC3-071",6,2,0,"","U"
"2086","19DN2090","19DN2090.06",10,54,"MF-700","6-","TBBC3-071",6,2,6,"-","L"
"2087","19DN2090","19DN2090.07",10,54,"MF-700","7+","TBBC3-071",6,2,7,"+","M"
"2088","19DN2090","19DN2090.08",10,54,"MF-700","2+","TBBC3-071",6,2,2,"+","M"
"2089","19DN2090","19DN2090.09",10,54,"MF-700","2-","TBBC3-071",6,2,2,"-","L"
"2090","19DN2090","19DN2090.10",10,54,"MF-700",".","TBBC3-071",6,2,NA,"","U"
"2091","19DN2091","19DN2091.01",10,55,"MF-700","2-","Oh7B",7,2,2,"-","L"
"2092","19DN2091","19DN2091.02",10,55,"MF-700","2-","Oh7B",7,2,2,"-","L"
"2093","19DN2091","19DN2091.03",10,55,"MF-700","0","Oh7B",7,2,0,"","U"
"2094","19DN2091","19DN2091.04",10,55,"MF-700",".","Oh7B",7,2,NA,"","U"
"2095","19DN2091","19DN2091.05",10,55,"MF-700",".","Oh7B",7,2,NA,"","U"
"2096","19DN2091","19DN2091.06",10,55,"MF-700",".","Oh7B",7,2,NA,"","U"
"2097","19DN2091","19DN2091.07",10,55,"MF-700",".","Oh7B",7,2,NA,"","U"
"2098","19DN2091","19DN2091.08",10,55,"MF-700",".","Oh7B",7,2,NA,"","U"
"2099","19DN2091","19DN2091.09",10,55,"MF-700",".","Oh7B",7,2,NA,"","U"
"2100","19DN2091","19DN2091.10",10,55,"MF-700",".","Oh7B",7,2,NA,"","U"
"2101","19DN2092","19DN2092.01",10,56,"MF-700","2-","B73",7,2,2,"-","L"
"2102","19DN2092","19DN2092.02",10,56,"MF-700","0","B73",7,2,0,"","U"
"2103","19DN2092","19DN2092.03",10,56,"MF-700","6-","B73",7,2,6,"-","L"
"2104","19DN2092","19DN2092.04",10,56,"MF-700","0","B73",7,2,0,"","U"
"2105","19DN2092","19DN2092.05",10,56,"MF-700","0","B73",7,2,0,"","U"
"2106","19DN2092","19DN2092.06",10,56,"MF-700",".","B73",7,2,NA,"","U"
"2107","19DN2092","19DN2092.07",10,56,"MF-700",".","B73",7,2,NA,"","U"
"2108","19DN2092","19DN2092.08",10,56,"MF-700",".","B73",7,2,NA,"","U"
"2109","19DN2092","19DN2092.09",10,56,"MF-700",".","B73",7,2,NA,"","U"
"2110","19DN2092","19DN2092.10",10,56,"MF-700",".","B73",7,2,NA,"","U"
"2111","19DN2093","19DN2093.01",10,57,"MF-700","3-","TBBC3-063",7,2,3,"-","L"
"2112","19DN2093","19DN2093.02",10,57,"MF-700","6-","TBBC3-063",7,2,6,"-","L"
"2113","19DN2093","19DN2093.03",10,57,"MF-700","0","TBBC3-063",7,2,0,"","U"
"2114","19DN2093","19DN2093.04",10,57,"MF-700","1-","TBBC3-063",7,2,1,"-","L"
"2115","19DN2093","19DN2093.05",10,57,"MF-700","3-","TBBC3-063",7,2,3,"-","L"
"2116","19DN2093","19DN2093.06",10,57,"MF-700","3+","TBBC3-063",7,2,3,"+","M"
"2117","19DN2093","19DN2093.07",10,57,"MF-700","1-","TBBC3-063",7,2,1,"-","L"
"2118","19DN2093","19DN2093.08",10,57,"MF-700","1-","TBBC3-063",7,2,1,"-","L"
"2119","19DN2093","19DN2093.09",10,57,"MF-700",".","TBBC3-063",7,2,NA,"","U"
"2120","19DN2093","19DN2093.10",10,57,"MF-700",".","TBBC3-063",7,2,NA,"","U"
"2121","19DN2094","19DN2094.01",10,58,"MF-700","5-","NC344",7,2,5,"-","L"
"2122","19DN2094","19DN2094.02",10,58,"MF-700","0","NC344",7,2,0,"","U"
"2123","19DN2094","19DN2094.03",10,58,"MF-700","1-","NC344",7,2,1,"-","L"
"2124","19DN2094","19DN2094.04",10,58,"MF-700","3-","NC344",7,2,3,"-","L"
"2125","19DN2094","19DN2094.05",10,58,"MF-700","7+","NC344",7,2,7,"+","M"
"2126","19DN2094","19DN2094.06",10,58,"MF-700","0","NC344",7,2,0,"","U"
"2127","19DN2094","19DN2094.07",10,58,"MF-700","7+","NC344",7,2,7,"+","M"
"2128","19DN2094","19DN2094.08",10,58,"MF-700","1-","NC344",7,2,1,"-","L"
"2129","19DN2094","19DN2094.09",10,58,"MF-700","0","NC344",7,2,0,"","U"
"2130","19DN2094","19DN2094.10",10,58,"MF-700",".","NC344",7,2,NA,"","U"
"2131","19DN2095","19DN2095.01",10,59,"MF-700","0","TBBC3-030",7,2,0,"","U"
"2132","19DN2095","19DN2095.02",10,59,"MF-700","7+","TBBC3-030",7,2,7,"+","M"
"2133","19DN2095","19DN2095.03",10,59,"MF-700","0","TBBC3-030",7,2,0,"","U"
"2134","19DN2095","19DN2095.04",10,59,"MF-700","7+","TBBC3-030",7,2,7,"+","M"
"2135","19DN2095","19DN2095.05",10,59,"MF-700","1-","TBBC3-030",7,2,1,"-","L"
"2136","19DN2095","19DN2095.06",10,59,"MF-700","0","TBBC3-030",7,2,0,"","U"
"2137","19DN2095","19DN2095.07",10,59,"MF-700",".","TBBC3-030",7,2,NA,"","U"
"2138","19DN2095","19DN2095.08",10,59,"MF-700",".","TBBC3-030",7,2,NA,"","U"
"2139","19DN2095","19DN2095.09",10,59,"MF-700",".","TBBC3-030",7,2,NA,"","U"
"2140","19DN2095","19DN2095.10",10,59,"MF-700",".","TBBC3-030",7,2,NA,"","U"
"2141","19DN2096","19DN2096.01",10,60,"MF-700","7+","TBBC3-018",7,2,7,"+","M"
"2142","19DN2096","19DN2096.02",10,60,"MF-700","0","TBBC3-018",7,2,0,"","U"
"2143","19DN2096","19DN2096.03",10,60,"MF-700","0","TBBC3-018",7,2,0,"","U"
"2144","19DN2096","19DN2096.04",10,60,"MF-700","0","TBBC3-018",7,2,0,"","U"
"2145","19DN2096","19DN2096.05",10,60,"MF-700","0","TBBC3-018",7,2,0,"","U"
"2146","19DN2096","19DN2096.06",10,60,"MF-700","0","TBBC3-018",7,2,0,"","U"
"2147","19DN2096","19DN2096.07",10,60,"MF-700",".","TBBC3-018",7,2,NA,"","U"
"2148","19DN2096","19DN2096.08",10,60,"MF-700",".","TBBC3-018",7,2,NA,"","U"
"2149","19DN2096","19DN2096.09",10,60,"MF-700",".","TBBC3-018",7,2,NA,"","U"
"2150","19DN2096","19DN2096.10",10,60,"MF-700",".","TBBC3-018",7,2,NA,"","U"
"2151","19DN2097","19DN2097.01",11,60,"MF-700","7-","Tx303",7,2,7,"-","L"
"2152","19DN2097","19DN2097.02",11,60,"MF-700","0","Tx303",7,2,0,"","U"
"2153","19DN2097","19DN2097.03",11,60,"MF-700","0","Tx303",7,2,0,"","U"
"2154","19DN2097","19DN2097.04",11,60,"MF-700","0","Tx303",7,2,0,"","U"
"2155","19DN2097","19DN2097.05",11,60,"MF-700","3-","Tx303",7,2,3,"-","L"
"2156","19DN2097","19DN2097.06",11,60,"MF-700","6-","Tx303",7,2,6,"-","L"
"2157","19DN2097","19DN2097.07",11,60,"MF-700","7-","Tx303",7,2,7,"-","L"
"2158","19DN2097","19DN2097.08",11,60,"MF-700","8+","Tx303",7,2,8,"+","M"
"2159","19DN2097","19DN2097.09",11,60,"MF-700",".","Tx303",7,2,NA,"","U"
"2160","19DN2097","19DN2097.10",11,60,"MF-700",".","Tx303",7,2,NA,"","U"
"2161","19DN2098","19DN2098.01",11,59,"MF-700","0","TBBC3-080",7,2,0,"","U"
"2162","19DN2098","19DN2098.02",11,59,"MF-700","0","TBBC3-080",7,2,0,"","U"
"2163","19DN2098","19DN2098.03",11,59,"MF-700","0","TBBC3-080",7,2,0,"","U"
"2164","19DN2098","19DN2098.04",11,59,"MF-700","0","TBBC3-080",7,2,0,"","U"
"2165","19DN2098","19DN2098.05",11,59,"MF-700","0","TBBC3-080",7,2,0,"","U"
"2166","19DN2098","19DN2098.06",11,59,"MF-700","3+","TBBC3-080",7,2,3,"+","M"
"2167","19DN2098","19DN2098.07",11,59,"MF-700",".","TBBC3-080",7,2,NA,"","U"
"2168","19DN2098","19DN2098.08",11,59,"MF-700",".","TBBC3-080",7,2,NA,"","U"
"2169","19DN2098","19DN2098.09",11,59,"MF-700",".","TBBC3-080",7,2,NA,"","U"
"2170","19DN2098","19DN2098.10",11,59,"MF-700",".","TBBC3-080",7,2,NA,"","U"
"2171","19DN2099","19DN2099.01",11,58,"MF-700","7+","TBBC3-053",7,2,7,"+","M"
"2172","19DN2099","19DN2099.02",11,58,"MF-700","7-","TBBC3-053",7,2,7,"-","L"
"2173","19DN2099","19DN2099.03",11,58,"MF-700","7+","TBBC3-053",7,2,7,"+","M"
"2174","19DN2099","19DN2099.04",11,58,"MF-700","0","TBBC3-053",7,2,0,"","U"
"2175","19DN2099","19DN2099.05",11,58,"MF-700","0","TBBC3-053",7,2,0,"","U"
"2176","19DN2099","19DN2099.06",11,58,"MF-700","7-","TBBC3-053",7,2,7,"-","L"
"2177","19DN2099","19DN2099.07",11,58,"MF-700","7-","TBBC3-053",7,2,7,"-","L"
"2178","19DN2099","19DN2099.08",11,58,"MF-700","3-","TBBC3-053",7,2,3,"-","L"
"2179","19DN2099","19DN2099.09",11,58,"MF-700",".","TBBC3-053",7,2,NA,"","U"
"2180","19DN2099","19DN2099.10",11,58,"MF-700",".","TBBC3-053",7,2,NA,"","U"
"2181","19DN2100","19DN2100.01",11,57,"MF-700","1+","TBBC3-084",7,2,1,"+","M"
"2182","19DN2100","19DN2100.02",11,57,"MF-700","3-","TBBC3-084",7,2,3,"-","L"
"2183","19DN2100","19DN2100.03",11,57,"MF-700","3+","TBBC3-084",7,2,3,"+","M"
"2184","19DN2100","19DN2100.04",11,57,"MF-700","4-","TBBC3-084",7,2,4,"-","L"
"2185","19DN2100","19DN2100.05",11,57,"MF-700",".","TBBC3-084",7,2,NA,"","U"
"2186","19DN2100","19DN2100.06",11,57,"MF-700",".","TBBC3-084",7,2,NA,"","U"
"2187","19DN2100","19DN2100.07",11,57,"MF-700",".","TBBC3-084",7,2,NA,"","U"
"2188","19DN2100","19DN2100.08",11,57,"MF-700",".","TBBC3-084",7,2,NA,"","U"
"2189","19DN2100","19DN2100.09",11,57,"MF-700",".","TBBC3-084",7,2,NA,"","U"
"2190","19DN2100","19DN2100.10",11,57,"MF-700",".","TBBC3-084",7,2,NA,"","U"
"2191","19DN2101","19DN2101.01",11,56,"MF-700","7+","TBBC3-066",7,2,7,"+","M"
"2192","19DN2101","19DN2101.02",11,56,"MF-700","0","TBBC3-066",7,2,0,"","U"
"2193","19DN2101","19DN2101.03",11,56,"MF-700","0","TBBC3-066",7,2,0,"","U"
"2194","19DN2101","19DN2101.04",11,56,"MF-700","0","TBBC3-066",7,2,0,"","U"
"2195","19DN2101","19DN2101.05",11,56,"MF-700","4+","TBBC3-066",7,2,4,"+","M"
"2196","19DN2101","19DN2101.06",11,56,"MF-700","7+","TBBC3-066",7,2,7,"+","M"
"2197","19DN2101","19DN2101.07",11,56,"MF-700","0","TBBC3-066",7,2,0,"","U"
"2198","19DN2101","19DN2101.08",11,56,"MF-700","0","TBBC3-066",7,2,0,"","U"
"2199","19DN2101","19DN2101.09",11,56,"MF-700",".","TBBC3-066",7,2,NA,"","U"
"2200","19DN2101","19DN2101.10",11,56,"MF-700",".","TBBC3-066",7,2,NA,"","U"
"2201","19DN2102","19DN2102.01",11,55,"MF-700","0","TBBC3-039",7,2,0,"","U"
"2202","19DN2102","19DN2102.02",11,55,"MF-700","2-","TBBC3-039",7,2,2,"-","L"
"2203","19DN2102","19DN2102.03",11,55,"MF-700","7+","TBBC3-039",7,2,7,"+","M"
"2204","19DN2102","19DN2102.04",11,55,"MF-700","4-","TBBC3-039",7,2,4,"-","L"
"2205","19DN2102","19DN2102.05",11,55,"MF-700","5-","TBBC3-039",7,2,5,"-","L"
"2206","19DN2102","19DN2102.06",11,55,"MF-700","7+","TBBC3-039",7,2,7,"+","M"
"2207","19DN2102","19DN2102.07",11,55,"MF-700",".","TBBC3-039",7,2,NA,"","U"
"2208","19DN2102","19DN2102.08",11,55,"MF-700",".","TBBC3-039",7,2,NA,"","U"
"2209","19DN2102","19DN2102.09",11,55,"MF-700",".","TBBC3-039",7,2,NA,"","U"
"2210","19DN2102","19DN2102.10",11,55,"MF-700",".","TBBC3-039",7,2,NA,"","U"
"2211","19DN2103","19DN2103.01",11,54,"MF-700","0","TBBC3-027",7,2,0,"","U"
"2212","19DN2103","19DN2103.02",11,54,"MF-700","0","TBBC3-027",7,2,0,"","U"
"2213","19DN2103","19DN2103.03",11,54,"MF-700","7-","TBBC3-027",7,2,7,"-","L"
"2214","19DN2103","19DN2103.04",11,54,"MF-700","0","TBBC3-027",7,2,0,"","U"
"2215","19DN2103","19DN2103.05",11,54,"MF-700","6-","TBBC3-027",7,2,6,"-","L"
"2216","19DN2103","19DN2103.06",11,54,"MF-700","5-","TBBC3-027",7,2,5,"-","L"
"2217","19DN2103","19DN2103.07",11,54,"MF-700","3-","TBBC3-027",7,2,3,"-","L"
"2218","19DN2103","19DN2103.08",11,54,"MF-700","0","TBBC3-027",7,2,0,"","U"
"2219","19DN2103","19DN2103.09",11,54,"MF-700","0","TBBC3-027",7,2,0,"","U"
"2220","19DN2103","19DN2103.10",11,54,"MF-700","2-","TBBC3-027",7,2,2,"-","L"
"2221","19DN2104","19DN2104.01",11,53,"MF-700","0","TBBC3-034",7,2,0,"","U"
"2222","19DN2104","19DN2104.02",11,53,"MF-700","0","TBBC3-034",7,2,0,"","U"
"2223","19DN2104","19DN2104.03",11,53,"MF-700","0","TBBC3-034",7,2,0,"","U"
"2224","19DN2104","19DN2104.04",11,53,"MF-700","7-","TBBC3-034",7,2,7,"-","L"
"2225","19DN2104","19DN2104.05",11,53,"MF-700","6-","TBBC3-034",7,2,6,"-","L"
"2226","19DN2104","19DN2104.06",11,53,"MF-700","5-","TBBC3-034",7,2,5,"-","L"
"2227","19DN2104","19DN2104.07",11,53,"MF-700","7+","TBBC3-034",7,2,7,"+","M"
"2228","19DN2104","19DN2104.08",11,53,"MF-700","0","TBBC3-034",7,2,0,"","U"
"2229","19DN2104","19DN2104.09",11,53,"MF-700",".","TBBC3-034",7,2,NA,"","U"
"2230","19DN2104","19DN2104.10",11,53,"MF-700",".","TBBC3-034",7,2,NA,"","U"
"2231","19DN2105","19DN2105.01",11,52,"MF-700","0","TBBC3-025",7,2,0,"","U"
"2232","19DN2105","19DN2105.02",11,52,"MF-700","3-","TBBC3-025",7,2,3,"-","L"
"2233","19DN2105","19DN2105.03",11,52,"MF-700","1-","TBBC3-025",7,2,1,"-","L"
"2234","19DN2105","19DN2105.04",11,52,"MF-700","4-","TBBC3-025",7,2,4,"-","L"
"2235","19DN2105","19DN2105.05",11,52,"MF-700","0","TBBC3-025",7,2,0,"","U"
"2236","19DN2105","19DN2105.06",11,52,"MF-700","3+","TBBC3-025",7,2,3,"+","M"
"2237","19DN2105","19DN2105.07",11,52,"MF-700","0","TBBC3-025",7,2,0,"","U"
"2238","19DN2105","19DN2105.08",11,52,"MF-700","0","TBBC3-025",7,2,0,"","U"
"2239","19DN2105","19DN2105.09",11,52,"MF-700","4+","TBBC3-025",7,2,4,"+","M"
"2240","19DN2105","19DN2105.10",11,52,"MF-700","7+","TBBC3-025",7,2,7,"+","M"
"2241","19DN2106","19DN2106.01",11,51,"MF-700","0","NC344",8,2,0,"","U"
"2242","19DN2106","19DN2106.02",11,51,"MF-700","0","NC344",8,2,0,"","U"
"2243","19DN2106","19DN2106.03",11,51,"MF-700","2-","NC344",8,2,2,"-","L"
"2244","19DN2106","19DN2106.04",11,51,"MF-700","0","NC344",8,2,0,"","U"
"2245","19DN2106","19DN2106.05",11,51,"MF-700","0","NC344",8,2,0,"","U"
"2246","19DN2106","19DN2106.06",11,51,"MF-700","0","NC344",8,2,0,"","U"
"2247","19DN2106","19DN2106.07",11,51,"MF-700","0","NC344",8,2,0,"","U"
"2248","19DN2106","19DN2106.08",11,51,"MF-700","1-","NC344",8,2,1,"-","L"
"2249","19DN2106","19DN2106.09",11,51,"MF-700",".","NC344",8,2,NA,"","U"
"2250","19DN2106","19DN2106.10",11,51,"MF-700",".","NC344",8,2,NA,"","U"
"2251","19DN2107","19DN2107.01",11,50,"MF-700","0","TBBC3-032",8,2,0,"","U"
"2252","19DN2107","19DN2107.02",11,50,"MF-700","1-","TBBC3-032",8,2,1,"-","L"
"2253","19DN2107","19DN2107.03",11,50,"MF-700","3+","TBBC3-032",8,2,3,"+","M"
"2254","19DN2107","19DN2107.04",11,50,"MF-700","4-","TBBC3-032",8,2,4,"-","L"
"2255","19DN2107","19DN2107.05",11,50,"MF-700","2-","TBBC3-032",8,2,2,"-","L"
"2256","19DN2107","19DN2107.06",11,50,"MF-700","36526","TBBC3-032",8,2,3,"6","U"
"2257","19DN2107","19DN2107.07",11,50,"MF-700","0","TBBC3-032",8,2,0,"","U"
"2258","19DN2107","19DN2107.08",11,50,"MF-700","0","TBBC3-032",8,2,0,"","U"
"2259","19DN2107","19DN2107.09",11,50,"MF-700",".","TBBC3-032",8,2,NA,"","U"
"2260","19DN2107","19DN2107.10",11,50,"MF-700",".","TBBC3-032",8,2,NA,"","U"
"2261","19DN2108","19DN2108.01",11,49,"MF-700","7+","M162W",8,2,7,"+","M"
"2262","19DN2108","19DN2108.02",11,49,"MF-700","7+","M162W",8,2,7,"+","M"
"2263","19DN2108","19DN2108.03",11,49,"MF-700","7-","M162W",8,2,7,"-","L"
"2264","19DN2108","19DN2108.04",11,49,"MF-700","0","M162W",8,2,0,"","U"
"2265","19DN2108","19DN2108.05",11,49,"MF-700","0","M162W",8,2,0,"","U"
"2266","19DN2108","19DN2108.06",11,49,"MF-700","6-","M162W",8,2,6,"-","L"
"2267","19DN2108","19DN2108.07",11,49,"MF-700","7+","M162W",8,2,7,"+","M"
"2268","19DN2108","19DN2108.08",11,49,"MF-700",".","M162W",8,2,NA,"","U"
"2269","19DN2108","19DN2108.09",11,49,"MF-700",".","M162W",8,2,NA,"","U"
"2270","19DN2108","19DN2108.10",11,49,"MF-700",".","M162W",8,2,NA,"","U"
"2271","19DN2109","19DN2109.01",11,48,"MF-700","2-","TBBC3-036",8,2,2,"-","L"
"2272","19DN2109","19DN2109.02",11,48,"MF-700","0","TBBC3-036",8,2,0,"","U"
"2273","19DN2109","19DN2109.03",11,48,"MF-700","0","TBBC3-036",8,2,0,"","U"
"2274","19DN2109","19DN2109.04",11,48,"MF-700","7-","TBBC3-036",8,2,7,"-","L"
"2275","19DN2109","19DN2109.05",11,48,"MF-700","0","TBBC3-036",8,2,0,"","U"
"2276","19DN2109","19DN2109.06",11,48,"MF-700","0","TBBC3-036",8,2,0,"","U"
"2277","19DN2109","19DN2109.07",11,48,"MF-700","2+","TBBC3-036",8,2,2,"+","M"
"2278","19DN2109","19DN2109.08",11,48,"MF-700","2+","TBBC3-036",8,2,2,"+","M"
